15450-1492R-B-C2	RS-GCF-001747895.1-NZ-LNNB01000037.1	96.222	1204	99	1191	0.0	1881	RS-GCF-001747895.1-NZ-LNNB01000037.1
15450-1492R-B-C2	RS-GCF-001431205.1-NZ-LGPC01000013.1	96.138	1204	99	1191	0.0	1880	RS-GCF-001431205.1-NZ-LGPC01000013.1
15450-1492R-B-C2	RS-GCF-001682235.1-NZ-CP013714.1--3	96.138	1204	99	1191	0.0	1880	RS-GCF-001682235.1-NZ-CP013714.1--3
15450-1492R-B-C2	RS-GCF-001876475.1-NZ-LWJW01000053.1	96.138	1204	99	1191	0.0	1880	RS-GCF-001876475.1-NZ-LWJW01000053.1
15450-1492R-B-C2	RS-GCF-016772515.1-NZ-CP068576.1--5	96.138	1204	99	1191	0.0	1880	RS-GCF-016772515.1-NZ-CP068576.1--5
15450-1492R-B-C2	RS-GCF-016725265.1-NZ-CP068063.1	96.138	1204	99	1191	0.0	1880	RS-GCF-016725265.1-NZ-CP068063.1
15450-1492R-B-C2	AB009939	96.138	1204	99	1191	0.0	1880	AB009939
15450-1492R-B-C2	MJ007-1-barcode38-umi2855bins-ubs-89	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi2855bins-ubs-89
15450-1492R-B-C2	MJ007-1-barcode38-umi3757bins-ubs-72	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi3757bins-ubs-72
15450-1492R-B-C2	MJ007-1-barcode38-umi3708bins-ubs-72	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi3708bins-ubs-72
15450-1492R-B-C2	MJ007-1-barcode38-umi5046bins-ubs-54	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi5046bins-ubs-54
15450-1492R-B-C2	MJ007-1-barcode38-umi5333bins-ubs-55	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi5333bins-ubs-55
15450-1492R-B-C2	MJ007-1-barcode38-umi4882bins-ubs-57	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi4882bins-ubs-57
15450-1492R-B-C2	MJ007-1-barcode38-umi1847bins-ubs-134	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi1847bins-ubs-134
15450-1492R-B-C2	MJ007-1-barcode38-umi2119bins-ubs-118	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi2119bins-ubs-118
15450-1492R-B-C2	MJ007-1-barcode38-umi42114bins-ubs-3	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi42114bins-ubs-3
15450-1492R-B-C2	MJ007-1-barcode38-umi28794bins-ubs-6	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi28794bins-ubs-6
15450-1492R-B-C2	MJ007-1-barcode38-umi30155bins-ubs-5	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi30155bins-ubs-5
15450-1492R-B-C2	MJ007-1-barcode38-umi34884bins-ubs-5	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi34884bins-ubs-5
15450-1492R-B-C2	MJ007-1-barcode38-umi34481bins-ubs-6	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi34481bins-ubs-6
15450-1492R-B-C2	MJ007-1-barcode38-umi3596bins-ubs-73	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi3596bins-ubs-73
15450-1492R-B-C2	MJ007-1-barcode38-umi6369bins-ubs-47	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi6369bins-ubs-47
15450-1492R-B-C2	MJ007-1-barcode38-umi19068bins-ubs-12	96.138	1204	99	1191	0.0	1880	MJ007-1-barcode38-umi19068bins-ubs-12
15450-1492R-B-C2	MJ032-1-barcode41-umi5787bins-ubs-63	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi5787bins-ubs-63
15450-1492R-B-C2	MJ032-1-barcode41-umi2876bins-ubs-100	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi2876bins-ubs-100
15450-1492R-B-C2	MJ032-1-barcode41-umi1149bins-ubs-174	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi1149bins-ubs-174
15450-1492R-B-C2	MJ032-1-barcode41-umi55449bins-ubs-5	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi55449bins-ubs-5
15450-1492R-B-C2	MJ032-1-barcode41-umi1014bins-ubs-182	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi1014bins-ubs-182
15450-1492R-B-C2	MJ032-1-barcode41-umi4996bins-ubs-64	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi4996bins-ubs-64
15450-1492R-B-C2	MJ032-1-barcode41-umi26128bins-ubs-14	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi26128bins-ubs-14
15450-1492R-B-C2	MJ032-1-barcode41-umi2625bins-ubs-105	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi2625bins-ubs-105
15450-1492R-B-C2	MJ032-1-barcode41-umi6116bins-ubs-63	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi6116bins-ubs-63
15450-1492R-B-C2	MJ032-1-barcode41-umi2218bins-ubs-113	96.138	1204	99	1191	0.0	1880	MJ032-1-barcode41-umi2218bins-ubs-113
15450-1492R-B-C2	RS-GCF-900458565.1-NZ-UHDI01000001.1--7	96.054	1204	99	1191	0.0	1875	RS-GCF-900458565.1-NZ-UHDI01000001.1--7
15450-1492R-B-C2	RS-GCF-016127455.1-NZ-CP066013.1--7	96.054	1204	99	1191	0.0	1875	RS-GCF-016127455.1-NZ-CP066013.1--7
